-143.54,-66.88,9.78,86.45,163.11,239.77,316.44,393.1,469.76,546.43,623.09,699.75,776.42,853.08,929.75,1006.41,1083.07,1159.74,1236.4,1313.06,1389.73,1466.39,1543.05,1619.72,1696.38,1773.04,1849.71,1926.37,2003.03,2079.7,2156.36,2233.02,2309.69,2386.35,2463.02,2539.68,2616.34,2693.01,2769.67,2846.33,2923,2999.66,3076.32,3152.99,3229.65,3306.31,3382.98,3459.64,3536.3,3612.97,3689.63,3766.29,3842.96,3919.62,3996.28,4072.95,4149.61,4226.28,4302.94,4379.6,4456.27,4532.93,4609.59,4686.26,4762.92,4839.58,4916.25,4992.91,5069.57,5146.24,5222.9,5299.56,5376.23,5452.89,5529.55,5606.22,5682.88,5759.55,5836.21,5912.87,5989.54,6066.2,6142.86,6219.53,6296.19,6372.85,6449.52,6526.18,6602.84,6679.51,6756.17,6832.83,6909.5,6986.16,7062.82,7139.49,7216.15,7292.82,7369.48,7446.14,7522.81
-151.62,-74.01,3.6,81.2,158.81,236.42,314.03,391.63,469.24,546.85,624.46,702.06,779.67,857.28,934.88,1012.49,1090.1,1167.71,1245.31,1322.92,1400.53,1478.14,1555.74,1633.35,1710.96,1788.57,1866.17,1943.78,2021.39,2098.99,2176.6,2254.21,2331.82,2409.42,2487.03,2564.64,2642.25,2719.85,2797.46,2875.07,2952.67,3030.28,3107.89,3185.5,3263.1,3340.71,3418.32,3495.93,3573.53,3651.14,3728.75,3806.36,3883.96,3961.57,4039.18,4116.78,4194.39,4272,4349.61,4427.21,4504.82,4582.43,4660.04,4737.64,4815.25,4892.86,4970.46,5048.07,5125.68,5203.29,5280.89,5358.5,5436.11,5513.72,5591.32,5668.93,5746.54,5824.15,5901.75,5979.36,6056.97,6134.57,6212.18,6289.79,6367.4,6445,6522.61,6600.22,6677.83,6755.43,6833.04,6910.65,6988.26,7065.86,7143.47,7221.08,7298.68,7376.29,7453.9,7531.51,7609.11
-159.78,-81.28,-2.77,75.74,154.25,232.75,311.26,389.77,468.27,546.78,625.29,703.79,782.3,860.81,939.31,1017.82,1096.33,1174.83,1253.34,1331.85,1410.36,1488.86,1567.37,1645.88,1724.38,1802.89,1881.4,1959.9,2038.41,2116.92,2195.42,2273.93,2352.44,2430.94,2509.45,2587.96,2666.47,2744.97,2823.48,2901.99,2980.49,3059,3137.51,3216.01,3294.52,3373.03,3451.53,3530.04,3608.55,3687.05,3765.56,3844.07,3922.57,4001.08,4079.59,4158.1,4236.6,4315.11,4393.62,4472.12,4550.63,4629.14,4707.64,4786.15,4864.66,4943.16,5021.67,5100.18,5178.68,5257.19,5335.7,5414.21,5492.71,5571.22,5649.73,5728.23,5806.74,5885.25,5963.75,6042.26,6120.77,6199.27,6277.78,6356.29,6434.79,6513.3,6591.81,6670.32,6748.82,6827.33,6905.84,6984.34,7062.85,7141.36,7219.86,7298.37,7376.88,7455.38,7533.89,7612.4,7690.9
-168.03,-88.67,-9.3,70.06,149.43,228.79,308.16,387.52,466.89,546.25,625.62,704.98,784.35,863.71,943.07,1022.44,1101.8,1181.17,1260.53,1339.9,1419.26,1498.63,1577.99,1657.36,1736.72,1816.09,1895.45,1974.82,2054.18,2133.55,2212.91,2292.27,2371.64,2451,2530.37,2609.73,2689.1,2768.46,2847.83,2927.19,3006.56,3085.92,3165.29,3244.65,3324.02,3403.38,3482.75,3562.11,3641.47,3720.84,3800.2,3879.57,3958.93,4038.3,4117.66,4197.03,4276.39,4355.76,4435.12,4514.49,4593.85,4673.22,4752.58,4831.95,4911.31,4990.67,5070.04,5149.4,5228.77,5308.13,5387.5,5466.86,5546.23,5625.59,5704.96,5784.32,5863.69,5943.05,6022.42,6101.78,6181.15,6260.51,6339.87,6419.24,6498.6,6577.97,6657.33,6736.7,6816.06,6895.43,6974.79,7054.16,7133.52,7212.89,7292.25,7371.62,7450.98,7530.35,7609.71,7689.07,7768.44
-176.36,-96.18,-15.99,64.19,144.37,224.56,304.74,384.92,465.11,545.29,625.47,705.65,785.84,866.02,946.2,1026.39,1106.57,1186.75,1266.94,1347.12,1427.3,1507.49,1587.67,1667.85,1748.04,1828.22,1908.4,1988.59,2068.77,2148.95,2229.14,2309.32,2389.5,2469.69,2549.87,2630.05,2710.24,2790.42,2870.6,2950.79,3030.97,3111.15,3191.34,3271.52,3351.7,3431.88,3512.07,3592.25,3672.43,3752.62,3832.8,3912.98,3993.17,4073.35,4153.53,4233.72,4313.9,4394.08,4474.27,4554.45,4634.63,4714.82,4795,4875.18,4955.37,5035.55,5115.73,5195.92,5276.1,5356.28,5436.47,5516.65,5596.83,5677.02,5757.2,5837.38,5917.57,5997.75,6077.93,6158.11,6238.3,6318.48,6398.66,6478.85,6559.03,6639.21,6719.4,6799.58,6879.76,6959.95,7040.13,7120.31,7200.5,7280.68,7360.86,7441.05,7521.23,7601.41,7681.6,7761.78,7841.96
-184.77,-103.8,-22.84,58.13,139.09,220.06,301.02,381.99,462.95,543.92,624.88,705.85,786.81,867.77,948.74,1029.7,1110.67,1191.63,1272.6,1353.56,1434.53,1515.49,1596.46,1677.42,1758.39,1839.35,1920.32,2001.28,2082.24,2163.21,2244.17,2325.14,2406.1,2487.07,2568.03,2649,2729.96,2810.93,2891.89,2972.86,3053.82,3134.79,3215.75,3296.71,3377.68,3458.64,3539.61,3620.57,3701.54,3782.5,3863.47,3944.43,4025.4,4106.36,4187.33,4268.29,4349.26,4430.22,4511.18,4592.15,4673.11,4754.08,4835.04,4916.01,4996.97,5077.94,5158.9,5239.87,5320.83,5401.8,5482.76,5563.73,5644.69,5725.65,5806.62,5887.58,5968.55,6049.51,6130.48,6211.44,6292.41,6373.37,6454.34,6535.3,6616.27,6697.23,6778.2,6859.16,6940.12,7021.09,7102.05,7183.02,7263.98,7344.95,7425.91,7506.88,7587.84,7668.81,7749.77,7830.74,7911.7
-193.24,-111.53,-29.82,51.89,133.6,215.31,297.02,378.73,460.45,542.16,623.87,705.58,787.29,869,950.71,1032.42,1114.13,1195.85,1277.56,1359.27,1440.98,1522.69,1604.4,1686.11,1767.82,1849.53,1931.25,2012.96,2094.67,2176.38,2258.09,2339.8,2421.51,2503.22,2584.93,2666.65,2748.36,2830.07,2911.78,2993.49,3075.2,3156.91,3238.62,3320.33,3402.05,3483.76,3565.47,3647.18,3728.89,3810.6,3892.31,3974.02,4055.73,4137.45,4219.16,4300.87,4382.58,4464.29,4546,4627.71,4709.42,4791.13,4872.84,4954.56,5036.27,5117.98,5199.69,5281.4,5363.11,5444.82,5526.53,5608.24,5689.96,5771.67,5853.38,5935.09,6016.8,6098.51,6180.22,6261.93,6343.64,6425.36,6507.07,6588.78,6670.49,6752.2,6833.91,6915.62,6997.33,7079.04,7160.76,7242.47,7324.18,7405.89,7487.6,7569.31,7651.02,7732.73,7814.44,7896.16,7977.87
-201.79,-119.36,-36.94,45.49,127.91,210.34,292.76,375.18,457.61,540.03,622.46,704.88,787.31,869.73,952.16,1034.58,1117,1199.43,1281.85,1364.28,1446.7,1529.13,1611.55,1693.97,1776.4,1858.82,1941.25,2023.67,2106.1,2188.52,2270.95,2353.37,2435.79,2518.22,2600.64,2683.07,2765.49,2847.92,2930.34,3012.77,3095.19,3177.61,3260.04,3342.46,3424.89,3507.31,3589.74,3672.16,3754.59,3837.01,3919.43,4001.86,4084.28,4166.71,4249.13,4331.56,4413.98,4496.41,4578.83,4661.25,4743.68,4826.1,4908.53,4990.95,5073.38,5155.8,5238.23,5320.65,5403.07,5485.5,5567.92,5650.35,5732.77,5815.2,5897.62,5980.05,6062.47,6144.89,6227.32,6309.74,6392.17,6474.59,6557.02,6639.44,6721.87,6804.29,6886.71,6969.14,7051.56,7133.99,7216.41,7298.84,7381.26,7463.68,7546.11,7628.53,7710.96,7793.38,7875.81,7958.23,8040.66
-210.39,-127.29,-44.18,38.92,122.03,205.14,288.24,371.35,454.46,537.56,620.67,703.78,786.88,869.99,953.1,1036.2,1119.31,1202.42,1285.52,1368.63,1451.73,1534.84,1617.95,1701.05,1784.16,1867.27,1950.37,2033.48,2116.59,2199.69,2282.8,2365.91,2449.01,2532.12,2615.23,2698.33,2781.44,2864.55,2947.65,3030.76,3113.86,3196.97,3280.08,3363.18,3446.29,3529.4,3612.5,3695.61,3778.72,3861.82,3944.93,4028.04,4111.14,4194.25,4277.36,4360.46,4443.57,4526.68,4609.78,4692.89,4775.99,4859.1,4942.21,5025.31,5108.42,5191.53,5274.63,5357.74,5440.85,5523.95,5607.06,5690.17,5773.27,5856.38,5939.49,6022.59,6105.7,6188.81,6271.91,6355.02,6438.12,6521.23,6604.34,6687.44,6770.55,6853.66,6936.76,7019.87,7102.98,7186.08,7269.19,7352.3,7435.4,7518.51,7601.62,7684.72,7767.83,7850.93,7934.04,8017.15,8100.25
-219.06,-135.3,-51.55,32.21,115.97,199.73,283.49,367.25,451.01,534.77,618.53,702.29,786.04,869.8,953.56,1037.32,1121.08,1204.84,1288.6,1372.36,1456.12,1539.88,1623.63,1707.39,1791.15,1874.91,1958.67,2042.43,2126.19,2209.95,2293.71,2377.46,2461.22,2544.98,2628.74,2712.5,2796.26,2880.02,2963.78,3047.54,3131.3,3215.05,3298.81,3382.57,3466.33,3550.09,3633.85,3717.61,3801.37,3885.13,3968.89,4052.64,4136.4,4220.16,4303.92,4387.68,4471.44,4555.2,4638.96,4722.72,4806.48,4890.23,4973.99,5057.75,5141.51,5225.27,5309.03,5392.79,5476.55,5560.31,5644.07,5727.82,5811.58,5895.34,5979.1,6062.86,6146.62,6230.38,6314.14,6397.9,6481.65,6565.41,6649.17,6732.93,6816.69,6900.45,6984.21,7067.97,7151.73,7235.49,7319.24,7403,7486.76,7570.52,7654.28,7738.04,7821.8,7905.56,7989.32,8073.08,8156.83
-227.79,-143.41,-59.02,25.36,109.74,194.13,278.51,362.9,447.28,531.66,616.05,700.43,784.81,869.2,953.58,1037.96,1122.35,1206.73,1291.11,1375.5,1459.88,1544.26,1628.65,1713.03,1797.41,1881.8,1966.18,2050.56,2134.95,2219.33,2303.71,2388.1,2472.48,2556.87,2641.25,2725.63,2810.02,2894.4,2978.78,3063.17,3147.55,3231.93,3316.32,3400.7,3485.08,3569.47,3653.85,3738.23,3822.62,3907,3991.38,4075.77,4160.15,4244.53,4328.92,4413.3,4497.68,4582.07,4666.45,4750.84,4835.22,4919.6,5003.99,5088.37,5172.75,5257.14,5341.52,5425.9,5510.29,5594.67,5679.05,5763.44,5847.82,5932.2,6016.59,6100.97,6185.35,6269.74,6354.12,6438.5,6522.89,6607.27,6691.65,6776.04,6860.42,6944.81,7029.19,7113.57,7197.96,7282.34,7366.72,7451.11,7535.49,7619.87,7704.26,7788.64,7873.02,7957.41,8041.79,8126.17,8210.56
-236.57,-151.59,-66.61,18.38,103.36,188.34,273.32,358.3,443.28,528.26,613.25,698.23,783.21,868.19,953.17,1038.15,1123.13,1208.12,1293.1,1378.08,1463.06,1548.04,1633.02,1718,1802.99,1887.97,1972.95,2057.93,2142.91,2227.89,2312.87,2397.86,2482.84,2567.82,2652.8,2737.78,2822.76,2907.74,2992.73,3077.71,3162.69,3247.67,3332.65,3417.63,3502.61,3587.6,3672.58,3757.56,3842.54,3927.52,4012.5,4097.48,4182.47,4267.45,4352.43,4437.41,4522.39,4607.37,4692.35,4777.34,4862.32,4947.3,5032.28,5117.26,5202.24,5287.22,5372.21,5457.19,5542.17,5627.15,5712.13,5797.11,5882.09,5967.08,6052.06,6137.04,6222.02,6307,6391.98,6476.96,6561.95,6646.93,6731.91,6816.89,6901.87,6986.85,7071.83,7156.82,7241.8,7326.78,7411.76,7496.74,7581.72,7666.7,7751.69,7836.67,7921.65,8006.63,8091.61,8176.59,8261.57
-245.4,-159.85,-74.29,11.26,96.82,182.37,267.93,353.48,439.03,524.59,610.14,695.7,781.25,866.81,952.36,1037.91,1123.47,1209.02,1294.58,1380.13,1465.69,1551.24,1636.79,1722.35,1807.9,1893.46,1979.01,2064.57,2150.12,2235.67,2321.23,2406.78,2492.34,2577.89,2663.45,2749,2834.55,2920.11,3005.66,3091.22,3176.77,3262.32,3347.88,3433.43,3518.99,3604.54,3690.1,3775.65,3861.2,3946.76,4032.31,4117.87,4203.42,4288.98,4374.53,4460.08,4545.64,4631.19,4716.75,4802.3,4887.86,4973.41,5058.96,5144.52,5230.07,5315.63,5401.18,5486.74,5572.29,5657.84,5743.4,5828.95,5914.51,6000.06,6085.62,6171.17,6256.72,6342.28,6427.83,6513.39,6598.94,6684.49,6770.05,6855.6,6941.16,7026.71,7112.27,7197.82,7283.37,7368.93,7454.48,7540.04,7625.59,7711.15,7796.7,7882.25,7967.81,8053.36,8138.92,8224.47,8310.03
-254.28,-168.18,-82.07,4.03,90.13,176.24,262.34,348.44,434.55,520.65,606.75,692.86,778.96,865.06,951.17,1037.27,1123.37,1209.48,1295.58,1381.68,1467.79,1553.89,1639.99,1726.1,1812.2,1898.3,1984.41,2070.51,2156.61,2242.71,2328.82,2414.92,2501.02,2587.13,2673.23,2759.33,2845.44,2931.54,3017.64,3103.75,3189.85,3275.95,3362.06,3448.16,3534.26,3620.37,3706.47,3792.57,3878.68,3964.78,4050.88,4136.99,4223.09,4309.19,4395.3,4481.4,4567.5,4653.61,4739.71,4825.81,4911.92,4998.02,5084.12,5170.23,5256.33,5342.43,5428.54,5514.64,5600.74,5686.84,5772.95,5859.05,5945.15,6031.26,6117.36,6203.46,6289.57,6375.67,6461.77,6547.88,6633.98,6720.08,6806.19,6892.29,6978.39,7064.5,7150.6,7236.7,7322.81,7408.91,7495.01,7581.12,7667.22,7753.32,7839.43,7925.53,8011.63,8097.74,8183.84,8269.94,8356.05
-263.2,-176.58,-89.95,-3.32,83.31,169.94,256.57,343.2,429.83,516.46,603.09,689.72,776.35,862.98,949.61,1036.24,1122.87,1209.5,1296.13,1382.76,1469.39,1556.02,1642.65,1729.28,1815.91,1902.54,1989.17,2075.79,2162.42,2249.05,2335.68,2422.31,2508.94,2595.57,2682.2,2768.83,2855.46,2942.09,3028.72,3115.35,3201.98,3288.61,3375.24,3461.87,3548.5,3635.13,3721.76,3808.39,3895.02,3981.65,4068.28,4154.91,4241.54,4328.17,4414.79,4501.42,4588.05,4674.68,4761.31,4847.94,4934.57,5021.2,5107.83,5194.46,5281.09,5367.72,5454.35,5540.98,5627.61,5714.24,5800.87,5887.5,5974.13,6060.76,6147.39,6234.02,6320.65,6407.28,6493.91,6580.54,6667.16,6753.79,6840.42,6927.05,7013.68,7100.31,7186.94,7273.57,7360.2,7446.83,7533.46,7620.09,7706.72,7793.35,7879.98,7966.61,8053.24,8139.87,8226.5,8313.13,8399.76
-272.17,-185.04,-97.91,-10.77,76.36,163.5,250.63,337.77,424.9,512.04,599.17,686.31,773.44,860.57,947.71,1034.84,1121.98,1209.11,1296.25,1383.38,1470.52,1557.65,1644.79,1731.92,1819.05,1906.19,1993.32,2080.46,2167.59,2254.73,2341.86,2429,2516.13,2603.26,2690.4,2777.53,2864.67,2951.8,3038.94,3126.07,3213.21,3300.34,3387.48,3474.61,3561.74,3648.88,3736.01,3823.15,3910.28,3997.42,4084.55,4171.69,4258.82,4345.96,4433.09,4520.22,4607.36,4694.49,4781.63,4868.76,4955.9,5043.03,5130.17,5217.3,5304.44,5391.57,5478.7,5565.84,5652.97,5740.11,5827.24,5914.38,6001.51,6088.65,6175.78,6262.92,6350.05,6437.18,6524.32,6611.45,6698.59,6785.72,6872.86,6959.99,7047.13,7134.26,7221.39,7308.53,7395.66,7482.8,7569.93,7657.07,7744.2,7831.34,7918.47,8005.61,8092.74,8179.87,8267.01,8354.14,8441.28
-281.19,-193.57,-105.95,-18.33,69.29,156.91,244.53,332.15,419.77,507.39,595,682.62,770.24,857.86,945.48,1033.1,1120.72,1208.34,1295.96,1383.58,1471.2,1558.81,1646.43,1734.05,1821.67,1909.29,1996.91,2084.53,2172.15,2259.77,2347.39,2435,2522.62,2610.24,2697.86,2785.48,2873.1,2960.72,3048.34,3135.96,3223.58,3311.19,3398.81,3486.43,3574.05,3661.67,3749.29,3836.91,3924.53,4012.15,4099.77,4187.39,4275,4362.62,4450.24,4537.86,4625.48,4713.1,4800.72,4888.34,4975.96,5063.58,5151.19,5238.81,5326.43,5414.05,5501.67,5589.29,5676.91,5764.53,5852.15,5939.77,6027.39,6115,6202.62,6290.24,6377.86,6465.48,6553.1,6640.72,6728.34,6815.96,6903.58,6991.19,7078.81,7166.43,7254.05,7341.67,7429.29,7516.91,7604.53,7692.15,7779.77,7867.38,7955,8042.62,8130.24,8217.86,8305.48,8393.1,8480.72
-290.24,-202.15,-114.07,-25.98,62.1,150.18,238.27,326.35,414.44,502.52,590.61,678.69,766.77,854.86,942.94,1031.03,1119.11,1207.19,1295.28,1383.36,1471.45,1559.53,1647.62,1735.7,1823.78,1911.87,1999.95,2088.04,2176.12,2264.2,2352.29,2440.37,2528.46,2616.54,2704.63,2792.71,2880.79,2968.88,3056.96,3145.05,3233.13,3321.21,3409.3,3497.38,3585.47,3673.55,3761.64,3849.72,3937.8,4025.89,4113.97,4202.06,4290.14,4378.22,4466.31,4554.39,4642.48,4730.56,4818.65,4906.73,4994.81,5082.9,5170.98,5259.07,5347.15,5435.23,5523.32,5611.4,5699.49,5787.57,5875.65,5963.74,6051.82,6139.91,6227.99,6316.08,6404.16,6492.24,6580.33,6668.41,6756.5,6844.58,6932.66,7020.75,7108.83,7196.92,7285,7373.09,7461.17,7549.25,7637.34,7725.42,7813.51,7901.59,7989.67,8077.76,8165.84,8253.93,8342.01,8430.1,8518.18
-299.32,-210.79,-122.26,-33.73,54.8,143.33,231.86,320.39,408.92,497.45,585.98,674.51,763.05,851.58,940.11,1028.64,1117.17,1205.7,1294.23,1382.76,1471.29,1559.82,1648.35,1736.88,1825.42,1913.95,2002.48,2091.01,2179.54,2268.07,2356.6,2445.13,2533.66,2622.19,2710.72,2799.25,2887.79,2976.32,3064.85,3153.38,3241.91,3330.44,3418.97,3507.5,3596.03,3684.56,3773.09,3861.63,3950.16,4038.69,4127.22,4215.75,4304.28,4392.81,4481.34,4569.87,4658.4,4746.93,4835.46,4924,5012.53,5101.06,5189.59,5278.12,5366.65,5455.18,5543.71,5632.24,5720.77,5809.3,5897.83,5986.37,6074.9,6163.43,6251.96,6340.49,6429.02,6517.55,6606.08,6694.61,6783.14,6871.67,6960.2,7048.74,7137.27,7225.8,7314.33,7402.86,7491.39,7579.92,7668.45,7756.98,7845.51,7934.04,8022.58,8111.11,8199.64,8288.17,8376.7,8465.23,8553.76
-308.45,-219.49,-130.53,-41.57,47.39,136.35,225.31,314.27,403.23,492.19,581.15,670.11,759.07,848.03,936.99,1025.95,1114.91,1203.87,1292.83,1381.79,1470.75,1559.71,1648.67,1737.63,1826.59,1915.55,2004.51,2093.47,2182.43,2271.39,2360.35,2449.31,2538.27,2627.23,2716.19,2805.15,2894.11,2983.07,3072.03,3160.99,3249.95,3338.91,3427.87,3516.83,3605.79,3694.75,3783.71,3872.67,3961.63,4050.59,4139.55,4228.51,4317.47,4406.43,4495.39,4584.35,4673.31,4762.27,4851.23,4940.19,5029.15,5118.11,5207.07,5296.03,5384.99,5473.95,5562.91,5651.87,5740.83,5829.79,5918.75,6007.71,6096.67,6185.63,6274.59,6363.55,6452.51,6541.47,6630.43,6719.39,6808.35,6897.31,6986.27,7075.23,7164.19,7253.15,7342.11,7431.07,7520.03,7608.99,7697.95,7786.91,7875.87,7964.83,8053.79,8142.75,8231.71,8320.67,8409.63,8498.59,8587.55
-317.61,-228.23,-138.86,-49.49,39.88,129.25,218.63,308,397.37,486.74,576.12,665.49,754.86,844.23,933.61,1022.98,1112.35,1201.72,1291.1,1380.47,1469.84,1559.21,1648.59,1737.96,1827.33,1916.7,2006.08,2095.45,2184.82,2274.19,2363.57,2452.94,2542.31,2631.68,2721.06,2810.43,2899.8,2989.17,3078.55,3167.92,3257.29,3346.66,3436.04,3525.41,3614.78,3704.15,3793.53,3882.9,3972.27,4061.64,4151.01,4240.39,4329.76,4419.13,4508.5,4597.88,4687.25,4776.62,4865.99,4955.37,5044.74,5134.11,5223.48,5312.86,5402.23,5491.6,5580.97,5670.35,5759.72,5849.09,5938.46,6027.84,6117.21,6206.58,6295.95,6385.33,6474.7,6564.07,6653.44,6742.82,6832.19,6921.56,7010.93,7100.31,7189.68,7279.05,7368.42,7457.8,7547.17,7636.54,7725.91,7815.29,7904.66,7994.03,8083.4,8172.78,8262.15,8351.52,8440.89,8530.26,8619.64
-326.8,-237.03,-147.26,-57.49,32.28,122.05,211.82,301.58,391.35,481.12,570.89,660.66,750.43,840.2,929.97,1019.74,1109.51,1199.27,1289.04,1378.81,1468.58,1558.35,1648.12,1737.89,1827.66,1917.43,2007.2,2096.96,2186.73,2276.5,2366.27,2456.04,2545.81,2635.58,2725.35,2815.12,2904.89,2994.65,3084.42,3174.19,3263.96,3353.73,3443.5,3533.27,3623.04,3712.81,3802.58,3892.34,3982.11,4071.88,4161.65,4251.42,4341.19,4430.96,4520.73,4610.5,4700.27,4790.03,4879.8,4969.57,5059.34,5149.11,5238.88,5328.65,5418.42,5508.19,5597.96,5687.72,5777.49,5867.26,5957.03,6046.8,6136.57,6226.34,6316.11,6405.88,6495.65,6585.41,6675.18,6764.95,6854.72,6944.49,7034.26,7124.03,7213.8,7303.57,7393.33,7483.1,7572.87,7662.64,7752.41,7842.18,7931.95,8021.72,8111.49,8201.26,8291.02,8380.79,8470.56,8560.33,8650.1
-336.02,-245.87,-155.72,-65.57,24.58,114.73,204.88,295.03,385.18,475.33,565.48,655.63,745.78,835.94,926.09,1016.24,1106.39,1196.54,1286.69,1376.84,1466.99,1557.14,1647.29,1737.44,1827.59,1917.74,2007.89,2098.04,2188.19,2278.34,2368.49,2458.64,2548.79,2638.94,2729.09,2819.24,2909.39,2999.54,3089.69,3179.84,3270,3360.15,3450.3,3540.45,3630.6,3720.75,3810.9,3901.05,3991.2,4081.35,4171.5,4261.65,4351.8,4441.95,4532.1,4622.25,4712.4,4802.55,4892.7,4982.85,5073,5163.15,5253.3,5343.45,5433.6,5523.75,5613.9,5704.06,5794.21,5884.36,5974.51,6064.66,6154.81,6244.96,6335.11,6425.26,6515.41,6605.56,6695.71,6785.86,6876.01,6966.16,7056.31,7146.46,7236.61,7326.76,7416.91,7507.06,7597.21,7687.36,7777.51,7867.66,7957.81,8047.96,8138.12,8228.27,8318.42,8408.57,8498.72,8588.87,8679.02
-345.27,-254.75,-164.24,-73.72,16.8,107.32,197.83,288.35,378.87,469.38,559.9,650.42,740.94,831.45,921.97,1012.49,1103.01,1193.52,1284.04,1374.56,1465.08,1555.59,1646.11,1736.63,1827.14,1917.66,2008.18,2098.7,2189.21,2279.73,2370.25,2460.77,2551.28,2641.8,2732.32,2822.83,2913.35,3003.87,3094.39,3184.9,3275.42,3365.94,3456.46,3546.97,3637.49,3728.01,3818.53,3909.04,3999.56,4090.08,4180.59,4271.11,4361.63,4452.15,4542.66,4633.18,4723.7,4814.22,4904.73,4995.25,5085.77,5176.28,5266.8,5357.32,5447.84,5538.35,5628.87,5719.39,5809.91,5900.42,5990.94,6081.46,6171.98,6262.49,6353.01,6443.53,6534.04,6624.56,6715.08,6805.6,6896.11,6986.63,7077.15,7167.67,7258.18,7348.7,7439.22,7529.73,7620.25,7710.77,7801.29,7891.8,7982.32,8072.84,8163.36,8253.87,8344.39,8434.91,8525.43,8615.94,8706.46
-354.55,-263.68,-172.81,-81.94,8.93,99.8,190.67,281.54,372.41,463.28,554.15,645.02,735.9,826.77,917.64,1008.51,1099.38,1190.25,1281.12,1371.99,1462.86,1553.73,1644.6,1735.47,1826.34,1917.21,2008.08,2098.95,2189.82,2280.69,2371.56,2462.43,2553.3,2644.17,2735.05,2825.92,2916.79,3007.66,3098.53,3189.4,3280.27,3371.14,3462.01,3552.88,3643.75,3734.62,3825.49,3916.36,4007.23,4098.1,4188.97,4279.84,4370.71,4461.58,4552.45,4643.32,4734.2,4825.07,4915.94,5006.81,5097.68,5188.55,5279.42,5370.29,5461.16,5552.03,5642.9,5733.77,5824.64,5915.51,6006.38,6097.25,6188.12,6278.99,6369.86,6460.73,6551.6,6642.47,6733.35,6824.22,6915.09,7005.96,7096.83,7187.7,7278.57,7369.44,7460.31,7551.18,7642.05,7732.92,7823.79,7914.66,8005.53,8096.4,8187.27,8278.14,8369.01,8459.88,8550.75,8641.62,8732.5
-363.86,-272.65,-181.44,-90.22,0.99,92.2,183.41,274.62,365.83,457.04,548.25,639.46,730.67,821.88,913.09,1004.3,1095.51,1186.72,1277.93,1369.14,1460.35,1551.56,1642.77,1733.98,1825.19,1916.4,2007.62,2098.83,2190.04,2281.25,2372.46,2463.67,2554.88,2646.09,2737.3,2828.51,2919.72,3010.93,3102.14,3193.35,3284.56,3375.77,3466.98,3558.19,3649.4,3740.61,3831.82,3923.03,4014.25,4105.46,4196.67,4287.88,4379.09,4470.3,4561.51,4652.72,4743.93,4835.14,4926.35,5017.56,5108.77,5199.98,5291.19,5382.4,5473.61,5564.82,5656.03,5747.24,5838.45,5929.66,6020.88,6112.09,6203.3,6294.51,6385.72,6476.93,6568.14,6659.35,6750.56,6841.77,6932.98,7024.19,7115.4,7206.61,7297.82,7389.03,7480.24,7571.45,7662.66,7753.87,7845.08,7936.29,8027.5,8118.72,8209.93,8301.14,8392.35,8483.56,8574.77,8665.98,8757.19
-373.19,-281.65,-190.11,-98.57,-7.04,84.5,176.04,267.58,359.12,450.65,542.19,633.73,725.27,816.8,908.34,999.88,1091.42,1182.96,1274.49,1366.03,1457.57,1549.11,1640.65,1732.18,1823.72,1915.26,2006.8,2098.33,2189.87,2281.41,2372.95,2464.49,2556.02,2647.56,2739.1,2830.64,2922.18,3013.71,3105.25,3196.79,3288.33,3379.87,3471.4,3562.94,3654.48,3746.02,3837.55,3929.09,4020.63,4112.17,4203.71,4295.24,4386.78,4478.32,4569.86,4661.4,4752.93,4844.47,4936.01,5027.55,5119.08,5210.62,5302.16,5393.7,5485.24,5576.77,5668.31,5759.85,5851.39,5942.93,6034.46,6126,6217.54,6309.08,6400.62,6492.15,6583.69,6675.23,6766.77,6858.3,6949.84,7041.38,7132.92,7224.46,7315.99,7407.53,7499.07,7590.61,7682.15,7773.68,7865.22,7956.76,8048.3,8139.83,8231.37,8322.91,8414.45,8505.99,8597.52,8689.06,8780.6
-382.54,-290.69,-198.84,-106.98,-15.13,76.72,168.58,260.43,352.28,444.14,535.99,627.84,719.7,811.55,903.4,995.26,1087.11,1178.96,1270.82,1362.67,1454.52,1546.38,1638.23,1730.08,1821.94,1913.79,2005.64,2097.5,2189.35,2281.2,2373.06,2464.91,2556.76,2648.62,2740.47,2832.32,2924.18,3016.03,3107.88,3199.73,3291.59,3383.44,3475.29,3567.15,3659,3750.85,3842.71,3934.56,4026.41,4118.27,4210.12,4301.97,4393.83,4485.68,4577.53,4669.39,4761.24,4853.09,4944.95,5036.8,5128.65,5220.51,5312.36,5404.21,5496.07,5587.92,5679.77,5771.63,5863.48,5955.33,6047.19,6139.04,6230.89,6322.75,6414.6,6506.45,6598.31,6690.16,6782.01,6873.87,6965.72,7057.57,7149.43,7241.28,7333.13,7424.99,7516.84,7608.69,7700.55,7792.4,7884.25,7976.11,8067.96,8159.81,8251.67,8343.52,8435.37,8527.23,8619.08,8710.93,8802.79
